link,date,date_num,year,month,day,state,city,venue_name,venue_full,run_index,show_index,show_in_run,year_index,venue,is_radio,show_notes,n_songs,is_soundcheck,is_opening_act,weekday,is_fut
http://everydaycompanion.com/setlists/19900725a.asp,1990-07-25,19900725,1990,7,25,GA,AUGUSTA,THE POST OFFICE,"THE POST OFFICE, AUGUSTA, GA",275,488,1,106,"The Post Office, Augusta, GA",0,[White Buffalo opened],22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19900726a.asp,1990-07-26,19900726,1990,7,26,SC,HILTON HEAD,OLD POST OFFICE,"OLD POST OFFICE, HILTON HEAD, SC",275,489,2,107,"Old Post Office, Hilton Head, SC",0,[Col. Bruce Hampton & the Aquarium Rescue Unit opened],18,0,0,Thursday,0
http://everydaycompanion.com/setlists/19900727a.asp,1990-07-27,19900727,1990,7,27,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",275,490,3,108,"Cotton Club, Atlanta, GA",0,[White Buffalo opened],28,0,0,Friday,0
http://everydaycompanion.com/setlists/19900728a.asp,1990-07-28,19900728,1990,7,28,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",275,491,4,109,"Cotton Club, Atlanta, GA",0,[Allgood opened],24,0,0,Saturday,0
http://everydaycompanion.com/setlists/19900731a.asp,1990-07-31,19900731,1990,7,31,LA,NEW ORLEANS,TIPITINA'S,"TIPITINA'S, NEW ORLEANS, LA",276,492,1,110,"Tipitina's, New Orleans, LA",0,,22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19900802a.asp,1990-08-02,19900802,1990,8,2,TX,CORPUS CHRISTI,CANTINA SANTA FE,"CANTINA SANTA FE, CORPUS CHRISTI, TX",277,494,1,112,"Cantina Santa Fe, Corpus Christi, TX",0,['Me And The Devil Blues' JB solo],17,0,0,Thursday,0
http://everydaycompanion.com/setlists/19900803a.asp,1990-08-03,19900803,1990,8,3,TX,AUSTIN,THE TEXAS TAVERN,"THE TEXAS TAVERN, AUSTIN, TX",277,495,2,113,"The Texas Tavern, Austin, TX",0,,7,0,0,Friday,0
http://everydaycompanion.com/setlists/19900804a.asp,1990-08-04,19900804,1990,8,4,TX,DALLAS,RHYTHM ROOM,"RHYTHM ROOM, DALLAS, TX",277,496,3,114,"Rhythm Room, Dallas, TX",0,,20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19900808a.asp,1990-08-08,19900808,1990,8,8,CA,SAN FRANCISCO,FULL MOON SALOON,"FULL MOON SALOON, SAN FRANCISCO, CA",278,497,1,115,"Full Moon Saloon, San Francisco, CA",0,,22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19900809a.asp,1990-08-09,19900809,1990,8,9,CA,SANTA CRUZ,CATALYST,"CATALYST, SANTA CRUZ, CA",278,498,2,116,"Catalyst, Santa Cruz, CA",0,[Escape Asylum opened],13,0,0,Thursday,0
http://everydaycompanion.com/setlists/19900811a.asp,1990-08-11,19900811,1990,8,11,CA,SAN FRANCISCO,FULL MOON SALOON,"FULL MOON SALOON, SAN FRANCISCO, CA",279,499,1,117,"Full Moon Saloon, San Francisco, CA",0,,18,0,0,Saturday,0
http://everydaycompanion.com/setlists/19900814a.asp,1990-08-14,19900814,1990,8,14,OR,EUGENE,WOODSMEN OF THE WORLD HALL,"WOODSMEN OF THE WORLD HALL, EUGENE, OR",280,500,1,118,"Woodsmen of the World Hall, Eugene, OR",0,[Nine Days Wonder opened],22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19900815a.asp,1990-08-15,19900815,1990,8,15,OR,PORTLAND,DAKOTA CAFÉ,"DAKOTA CAFÉ, PORTLAND, OR",280,501,2,119,"Dakota Café, Portland, OR",0,[Nine Days Wonder opened],15,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19900816a.asp,1990-08-16,19900816,1990,8,16,WA,SEATTLE,CENTRAL TAVERN,"CENTRAL TAVERN, SEATTLE, WA",280,502,3,120,"Central Tavern, Seattle, WA",0,[Opened for Tough Mama],13,0,1,Thursday,0
http://everydaycompanion.com/setlists/19900817a.asp,1990-08-17,19900817,1990,8,17,BC,VANCOUVER,TOWN PUMP,"TOWN PUMP, VANCOUVER, BC",280,503,4,121,"Town Pump, Vancouver, BC",0,[State of Mind opened],14,0,0,Friday,0
http://everydaycompanion.com/setlists/19900818a.asp,1990-08-18,19900818,1990,8,18,BC,VANCOUVER,TOWN PUMP,"TOWN PUMP, VANCOUVER, BC",280,504,5,122,"Town Pump, Vancouver, BC",0,[Naked Lunch opened],14,0,0,Saturday,0
http://everydaycompanion.com/setlists/19900819a.asp,1990-08-19,19900819,1990,8,19,WA,BELLINGHAM,SPEEDY O'TUBB'S RHYTHMIC UNDERGROUND,"SPEEDY O'TUBB'S RHYTHMIC UNDERGROUND, BELLINGHAM, WA",280,505,6,123,"Speedy O'Tubb's Rhythmic Underground, Bellingham, WA",0,,17,0,0,Sunday,0
http://everydaycompanion.com/setlists/19900820a.asp,1990-08-20,19900820,1990,8,20,WA,SPOKANE,THE BIG DIPPER,"THE BIG DIPPER, SPOKANE, WA",280,506,7,124,"The Big Dipper, Spokane, WA",0,[First 'Lady Wisdom Sleeps'],20,0,0,Monday,0
http://everydaycompanion.com/setlists/19900822a.asp,1990-08-22,19900822,1990,8,22,WY,JACKSON,MANGY MOOSE,"MANGY MOOSE, JACKSON, WY",281,507,1,125,"Mangy Moose, Jackson, WY",0,[Tom Garnsey opened],23,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19900823a.asp,1990-08-23,19900823,1990,8,23,WY,JACKSON,MANGY MOOSE,"MANGY MOOSE, JACKSON, WY",281,508,2,126,"Mangy Moose, Jackson, WY",0,[Only 'Freedom'; Jerry Joseph and Tom Garnsey opened],20,0,0,Thursday,0
http://everydaycompanion.com/setlists/19900824a.asp,1990-08-24,19900824,1990,8,24,UT,SALT LAKE CITY,ZEPHYR CLUB,"ZEPHYR CLUB, SALT LAKE CITY, UT",281,509,3,127,"Zephyr Club, Salt Lake City, UT",0,[Jerry Joseph opened],18,0,0,Friday,0
http://everydaycompanion.com/setlists/19900825a.asp,1990-08-25,19900825,1990,8,25,UT,SALT LAKE CITY,ZEPHYR CLUB,"ZEPHYR CLUB, SALT LAKE CITY, UT",281,510,4,128,"Zephyr Club, Salt Lake City, UT",0,,17,0,0,Saturday,0
http://everydaycompanion.com/setlists/19900828a.asp,1990-08-28,19900828,1990,8,28,CO,CRESTED BUTTE,EL DORADO CAFÉ,"EL DORADO CAFÉ, CRESTED BUTTE, CO",282,511,1,129,"El Dorado Café, Crested Butte, CO",0,,23,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19900829a.asp,1990-08-29,19900829,1990,8,29,CO,BRECKENRIDGE,JOSHA'S,"JOSHA'S, BRECKENRIDGE, CO",282,512,2,130,"Josha's, Breckenridge, CO",0,,25,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19900830a.asp,1990-08-30,19900830,1990,8,30,CO,BOULDER,BOULDER THEATER,"BOULDER THEATER, BOULDER, CO",282,513,3,131,"Boulder Theater, Boulder, CO",0,,23,0,0,Thursday,0
http://everydaycompanion.com/setlists/19900917a.asp,1990-09-17,19900917,1990,9,17,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",283,514,1,132,"Georgia Theatre, Athens, GA",0,,15,0,0,Monday,0
http://everydaycompanion.com/setlists/19900918a.asp,1990-09-18,19900918,1990,9,18,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",283,515,2,133,"Georgia Theatre, Athens, GA",0,[Little Women opened],16,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19900919a.asp,1990-09-19,19900919,1990,9,19,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",283,516,3,134,"Georgia Theatre, Athens, GA",0,,16,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19900920a.asp,1990-09-20,19900920,1990,9,20,GA,ATLANTA,CENTER STAGE,"CENTER STAGE, ATLANTA, GA",283,517,4,135,"Center Stage, Atlanta, GA",0,[Little Women opened; Jerry Joseph also appeared],23,0,0,Thursday,0
http://everydaycompanion.com/setlists/19900921a.asp,1990-09-21,19900921,1990,9,21,SC,COLUMBIA,GREENSTREET'S,"GREENSTREET'S, COLUMBIA, SC",283,518,5,136,"Greenstreet's, Columbia, SC",0,[Ort introduced the band; Little Women opened],14,0,0,Friday,0
http://everydaycompanion.com/setlists/19900922a.asp,1990-09-22,19900922,1990,9,22,NC,CHARLOTTE,13-13 CLUB,"13-13 CLUB, CHARLOTTE, NC",283,519,6,137,"13-13 Club, Charlotte, NC",0,,15,0,0,Saturday,0
http://everydaycompanion.com/setlists/19900925a.asp,1990-09-25,19900925,1990,9,25,NC,ASHEVILLE,SONNY'S BISTRO,"SONNY'S BISTRO, ASHEVILLE, NC",284,520,1,138,"Sonny's Bistro, Asheville, NC",0,[Circuit breaker for JB and Mike's amps blew during 'C. Brown' resulting in a drums/bass jam for a couple minutes; Easy Wind opened],21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19900926a.asp,1990-09-26,19900926,1990,9,26,TN,KNOXVILLE,ELLA GURUS,"ELLA GURUS, KNOXVILLE, TN",284,521,2,139,"Ella Gurus, Knoxville, TN",0,[The Scam opened],19,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19900928a.asp,1990-09-28,19900928,1990,9,28,MS,OXFORD,"THE GROVE, UNIVERSITY OF MISSISSIPPI","THE GROVE, UNIVERSITY OF MISSISSIPPI, OXFORD, MS",285,522,1,140,"The Grove, University of Mississippi, Oxford, MS",0,[The Megaphones opened],21,0,0,Friday,0
http://everydaycompanion.com/setlists/19900929a.asp,1990-09-29,19900929,1990,9,29,TN,MURFREESBORO,MAIN STREET,"MAIN STREET, MURFREESBORO, TN",285,523,2,141,"Main Street, Murfreesboro, TN",0,[San Rafael opened],23,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901004a.asp,1990-10-04,19901004,1990,10,4,AL,MONTGOMERY,BAGDAD'S,"BAGDAD'S, MONTGOMERY, AL",286,524,1,142,"Bagdad's, Montgomery, AL",0,,21,0,0,Thursday,0
http://everydaycompanion.com/setlists/19901005a.asp,1990-10-05,19901005,1990,10,5,AL,PELHAM,OAK MOUNTAIN AMPHITHEATRE,"OAK MOUNTAIN AMPHITHEATRE, PELHAM, AL",286,525,2,143,"Oak Mountain Amphitheatre, Pelham, AL",0,[Slick Lilly and Follow For Now opened],14,0,0,Friday,0
http://everydaycompanion.com/setlists/19901006a.asp,1990-10-06,19901006,1990,10,6,TN,MEMPHIS,616 CLUB,"616 CLUB, MEMPHIS, TN",286,526,3,144,"616 Club, Memphis, TN",0,"[Last 'Cardboard Box' - 01/07/88, 380 shows]",22,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901013a.asp,1990-10-13,19901013,1990,10,13,NY,NEW YORK,WETLANDS PRESERVE,"WETLANDS PRESERVE, NEW YORK, NY",287,527,1,145,"Wetlands Preserve, New York, NY",0,[The Mad Hatters opened],18,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901015a.asp,1990-10-15,19901015,1990,10,15,NY,ITHACA,THE HAUNT,"THE HAUNT, ITHACA, NY",288,528,1,146,"The Haunt, Ithaca, NY",0,,18,0,0,Monday,0
http://everydaycompanion.com/setlists/19901017a.asp,1990-10-17,19901017,1990,10,17,DC,WASHINGTON,THE BAYOU,"THE BAYOU, WASHINGTON, DC",289,529,1,147,"The Bayou, Washington, DC",0,[Harm Farm opened],19,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19901019a.asp,1990-10-19,19901019,1990,10,19,VA,RICHMOND,THE JADE ELEPHANT,"THE JADE ELEPHANT, RICHMOND, VA",290,530,1,148,"The Jade Elephant, Richmond, VA",0,,19,0,0,Friday,0
http://everydaycompanion.com/setlists/19901020a.asp,1990-10-20,19901020,1990,10,20,NC,CHAPEL HILL,CAT'S CRADLE,"CAT'S CRADLE, CHAPEL HILL, NC",290,531,2,149,"Cat's Cradle, Chapel Hill, NC",0,,23,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901021a.asp,1990-10-21,19901021,1990,10,21,VA,CHARLOTTESVILLE,VAN RIPERS MUSIC FESTIVAL,"VAN RIPERS MUSIC FESTIVAL, CHARLOTTESVILLE, VA",290,532,3,150,"Van Ripers Music Festival, Charlottesville, VA",0,[Indecision and Toots & the Maytals also appeared],6,0,0,Sunday,0
http://everydaycompanion.com/setlists/19901024a.asp,1990-10-24,19901024,1990,10,24,SC,CHARLESTON,MYSKIN'S,"MYSKIN'S, CHARLESTON, SC",291,533,1,151,"Myskin's, Charleston, SC",0,,20,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19901025a.asp,1990-10-25,19901025,1990,10,25,GA,SAVANNAH,CONGRESS STREET STATION,"CONGRESS STREET STATION, SAVANNAH, GA",291,534,2,152,"Congress Street Station, Savannah, GA",0,,18,0,0,Thursday,0
http://everydaycompanion.com/setlists/19901026a.asp,1990-10-26,19901026,1990,10,26,GA,GAINESVILLE,GEORGIA MOUNTAIN CENTER,"GEORGIA MOUNTAIN CENTER, GAINESVILLE, GA",291,535,3,153,"Georgia Mountain Center, Gainesville, GA",0,"['Barstools and Dreamers' began JB solo, then Mike and Dave joined]",24,0,0,Friday,0
http://everydaycompanion.com/setlists/19901027a.asp,1990-10-27,19901027,1990,10,27,NC,CHARLOTTE,13-13 CLUB,"13-13 CLUB, CHARLOTTE, NC",291,536,4,154,"13-13 Club, Charlotte, NC",0,,13,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901031a.asp,1990-10-31,19901031,1990,10,31,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",292,537,1,155,"Georgia Theatre, Athens, GA",0,"[First 'Pusherman', First 'Weight Of The World'; Last 'Last Dance' - 10/11/88, 302 shows]",22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19901109a.asp,1990-11-09,19901109,1990,11,9,VA,ROANOKE,"CAFETERIA, HOLLINS UNIVERSITY","CAFETERIA, HOLLINS UNIVERSITY, ROANOKE, VA",293,538,1,156,"Cafeteria, Hollins University, Roanoke, VA",0,,17,0,0,Friday,0
http://everydaycompanion.com/setlists/19901110a.asp,1990-11-10,19901110,1990,11,10,VA,DYKE,"GYMNASIUM, BLUE RIDGE HIGH SCHOOL","GYMNASIUM, BLUE RIDGE HIGH SCHOOL, DYKE, VA",293,539,2,157,"Gymnasium, Blue Ridge High School, Dyke, VA",0,,17,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901114a.asp,1990-11-14,19901114,1990,11,14,LA,BATON ROUGE,MURPHY'S,"MURPHY'S, BATON ROUGE, LA",294,540,1,158,"Murphy's, Baton Rouge, LA",0,,17,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19901115a.asp,1990-11-15,19901115,1990,11,15,LA,NEW ORLEANS,TIPITINA'S,"TIPITINA'S, NEW ORLEANS, LA",294,541,2,159,"Tipitina's, New Orleans, LA",0,,23,0,0,Thursday,0
http://everydaycompanion.com/setlists/19901116a.asp,1990-11-16,19901116,1990,11,16,MS,OXFORD,FRAZIER'S,"FRAZIER'S, OXFORD, MS",294,542,3,160,"Frazier's, Oxford, MS",0,,24,0,0,Friday,0
http://everydaycompanion.com/setlists/19901117a.asp,1990-11-17,19901117,1990,11,17,MS,JACKSON,W.C. DON'S,"W.C. DON'S, JACKSON, MS",294,543,4,161,"W.C. Don's, Jackson, MS",0,,22,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901120a.asp,1990-11-20,19901120,1990,11,20,SC,CLEMSON,THE ZOO,"THE ZOO, CLEMSON, SC",295,544,1,162,"The Zoo, Clemson, SC",0,,19,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19901123a.asp,1990-11-23,19901123,1990,11,23,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",296,545,1,163,"Cotton Club, Atlanta, GA",0,,23,0,0,Friday,0
http://everydaycompanion.com/setlists/19901124a.asp,1990-11-24,19901124,1990,11,24,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",296,546,2,164,"Cotton Club, Atlanta, GA",0,[First 'Ribs And Whiskey'],20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901128a.asp,1990-11-28,19901128,1990,11,28,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",297,547,1,165,"Georgia Theatre, Athens, GA",0,[Bloodkin opened],17,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19901129a.asp,1990-11-29,19901129,1990,11,29,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",297,548,2,166,"Georgia Theatre, Athens, GA",0,[Paul Lombard opened],19,0,0,Thursday,0
http://everydaycompanion.com/setlists/19901130a.asp,1990-11-30,19901130,1990,11,30,AL,TUSCALOOSA,COLLEGE STATION,"COLLEGE STATION, TUSCALOOSA, AL",297,549,3,167,"College Station, Tuscaloosa, AL",0,[Month of Sundays opened],21,0,0,Friday,0
http://everydaycompanion.com/setlists/19901201a.asp,1990-12-01,19901201,1990,12,1,AL,HUNTSVILLE,TIP TOP CAFÉ,"TIP TOP CAFÉ, HUNTSVILLE, AL",297,550,4,168,"Tip Top Café, Huntsville, AL",0,,18,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901205a.asp,1990-12-05,19901205,1990,12,5,GA,AUGUSTA,THE POST OFFICE,"THE POST OFFICE, AUGUSTA, GA",298,551,1,169,"The Post Office, Augusta, GA",0,,17,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19901207a.asp,1990-12-07,19901207,1990,12,7,NC,ASHEVILLE,SONNY'S BISTRO,"SONNY'S BISTRO, ASHEVILLE, NC",299,552,1,170,"Sonny's Bistro, Asheville, NC",0,[Col. Bruce Hampton & the Aquarium Rescue Unit opened],17,0,0,Friday,0
http://everydaycompanion.com/setlists/19901208a.asp,1990-12-08,19901208,1990,12,8,NC,BOONE,DEPOT STREET MUSIC HALL,"DEPOT STREET MUSIC HALL, BOONE, NC",299,553,2,171,"Depot Street Music Hall, Boone, NC",0,,21,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901228a.asp,1990-12-28,19901228,1990,12,28,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",300,554,1,172,"Cotton Club, Atlanta, GA",0,,20,0,0,Friday,0
http://everydaycompanion.com/setlists/19901229a.asp,1990-12-29,19901229,1990,12,29,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",300,555,2,173,"Cotton Club, Atlanta, GA",0,,21,0,0,Saturday,0
http://everydaycompanion.com/setlists/19901230a.asp,1990-12-30,19901230,1990,12,30,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",300,556,3,174,"Cotton Club, Atlanta, GA",0,,20,0,0,Sunday,0
http://everydaycompanion.com/setlists/19901231a.asp,1990-12-31,19901231,1990,12,31,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",300,557,4,175,"Cotton Club, Atlanta, GA",0,[Allgood opened],21,0,0,Monday,0
http://everydaycompanion.com/setlists/19910107a.asp,1991-01-07,19910107,1991,1,7,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",301,558,1,1,"Georgia Theatre, Athens, GA",0,,21,0,0,Monday,0
http://everydaycompanion.com/setlists/19910108a.asp,1991-01-08,19910108,1991,1,8,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",301,559,2,2,"Georgia Theatre, Athens, GA",0,[First 'Just Kissed My Baby'; 'War' rap by JB during 'Sleepy Monkey'],22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19910110a.asp,1991-01-10,19910110,1991,1,10,TN,NASHVILLE,"UNDERWOOD AUDITORIUM, VANDERBILT UNIVERSITY","UNDERWOOD AUDITORIUM, VANDERBILT UNIVERSITY, NASHVILLE, TN",302,560,1,3,"Underwood Auditorium, Vanderbilt University, Nashville, TN",0,['Thank You Falettinme Be Mice Elf Agin' rap during 'Barstools and Dreamers'],19,0,0,Thursday,0
http://everydaycompanion.com/setlists/19910111a.asp,1991-01-11,19910111,1991,1,11,OH,CINCINNATI,BOGART'S,"BOGART'S, CINCINNATI, OH",302,561,2,4,"Bogart's, Cincinnati, OH",0,,14,0,0,Friday,0
http://everydaycompanion.com/setlists/19910112a.asp,1991-01-12,19910112,1991,1,12,KY,LEXINGTON,WROCKLEDGE,"WROCKLEDGE, LEXINGTON, KY",302,562,3,5,"Wrockledge, Lexington, KY",0,"[First 'Reflections'; Soundcheck: 'She Caught the Katy', 'Ophelia']",18,0,0,Saturday,0
http://everydaycompanion.com/setlists/19910115a.asp,1991-01-15,19910115,1991,1,15,NC,GREENVILLE,THE ATTIC,"THE ATTIC, GREENVILLE, NC",303,563,1,6,"The Attic, Greenville, NC",0,,21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19910116a.asp,1991-01-16,19910116,1991,1,16,VA,CHARLOTTESVILLE,TRAX,"TRAX, CHARLOTTESVILLE, VA",303,564,2,7,"TRAX, Charlottesville, VA",0,[The Blood Oranges opened],17,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19910117a.asp,1991-01-17,19910117,1991,1,17,DC,WASHINGTON,THE BAYOU,"THE BAYOU, WASHINGTON, DC",303,565,3,8,"The Bayou, Washington, DC",0,[The Blood Oranges opened],8,0,0,Thursday,0
http://everydaycompanion.com/setlists/19910119a.asp,1991-01-19,19910119,1991,1,19,NY,PORT CHESTER,CAPITOL THEATER,"CAPITOL THEATER, PORT CHESTER, NY",304,566,1,9,"Capitol Theater, Port Chester, NY",0,[Opened for Blues Traveler],12,0,1,Saturday,0
http://everydaycompanion.com/setlists/19910122a.asp,1991-01-22,19910122,1991,1,22,CT,NEW BRITAIN,THE STING,"THE STING, NEW BRITAIN, CT",305,567,1,10,"The Sting, New Britain, CT",0,[Opened for Blues Traveler],11,0,1,Tuesday,0
http://everydaycompanion.com/setlists/19910123a.asp,1991-01-23,19910123,1991,1,23,MA,SOMERVILLE,JOHNNY D'S,"JOHNNY D'S, SOMERVILLE, MA",305,568,2,11,"Johnny D's, Somerville, MA",0,[Savoy Truffle opened],13,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19910124a.asp,1991-01-24,19910124,1991,1,24,MA,BOSTON,PARADISE ROCK CLUB,"PARADISE ROCK CLUB, BOSTON, MA",305,569,3,12,"Paradise Rock Club, Boston, MA",0,[Opened for Blues Traveler],10,0,1,Thursday,0
http://everydaycompanion.com/setlists/19910125a.asp,1991-01-25,19910125,1991,1,25,VT,BURLINGTON,MEMORIAL AUDITORIUM,"MEMORIAL AUDITORIUM, BURLINGTON, VT",305,570,4,13,"Memorial Auditorium, Burlington, VT",0,[Opened for Blues Traveler],9,0,1,Friday,0
http://everydaycompanion.com/setlists/19910126a.asp,1991-01-26,19910126,1991,1,26,RI,PROVIDENCE,CAMPUS CLUB,"CAMPUS CLUB, PROVIDENCE, RI",305,571,5,14,"Campus Club, Providence, RI",0,[Opened for Blues Traveler],10,0,1,Saturday,0
http://everydaycompanion.com/setlists/19910131a.asp,1991-01-31,19910131,1991,1,31,AL,AUBURN,WAR EAGLE SUPPER CLUB,"WAR EAGLE SUPPER CLUB, AUBURN, AL",306,572,1,15,"War Eagle Supper Club, Auburn, AL",0,,24,0,0,Thursday,0
http://everydaycompanion.com/setlists/19910202a.asp,1991-02-02,19910202,1991,2,2,AL,MOBILE,"GYMNASIUM, SPRING HILL COLLEGE","GYMNASIUM, SPRING HILL COLLEGE, MOBILE, AL",307,573,1,16,"Gymnasium, Spring Hill College, Mobile, AL",0,,20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19910206a.asp,1991-02-06,19910206,1991,2,6,TN,KNOXVILLE,BIJOU THEATER,"BIJOU THEATER, KNOXVILLE, TN",308,574,1,17,"Bijou Theater, Knoxville, TN",0,['Thank You Falettinme Be Mice Elf Agin' rap during 'Barstools and Dreamers'; Blues Traveler opened],23,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19910207a.asp,1991-02-07,19910207,1991,2,7,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",308,575,2,18,"Georgia Theatre, Athens, GA",0,,18,0,0,Thursday,0
http://everydaycompanion.com/setlists/19910208a.asp,1991-02-08,19910208,1991,2,8,GA,ATLANTA,CENTER STAGE,"CENTER STAGE, ATLANTA, GA",308,576,3,19,"Center Stage, Atlanta, GA",0,[Blues Traveler opened],13,0,0,Friday,0
http://everydaycompanion.com/setlists/19910209a.asp,1991-02-09,19910209,1991,2,9,AL,TUSCALOOSA,COLLEGE STATION,"COLLEGE STATION, TUSCALOOSA, AL",308,577,4,20,"College Station, Tuscaloosa, AL",0,,15,0,0,Saturday,0
http://everydaycompanion.com/setlists/19910401a.asp,1991-04-01,19910401,1991,4,1,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",309,578,1,21,"Georgia Theatre, Athens, GA",0,,17,0,0,Monday,0
http://everydaycompanion.com/setlists/19910402a.asp,1991-04-02,19910402,1991,4,2,GA,ATHENS,GEORGIA THEATRE,"GEORGIA THEATRE, ATHENS, GA",309,579,2,22,"Georgia Theatre, Athens, GA",0,[First 'Send Your Mind'; Bloodkin opened],17,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19910403a.asp,1991-04-03,19910403,1991,4,3,NC,CHARLOTTE,13-13 CLUB,"13-13 CLUB, CHARLOTTE, NC",309,580,3,23,"13-13 Club, Charlotte, NC",0,,14,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19910404a.asp,1991-04-04,19910404,1991,4,4,NC,CHAPEL HILL,CAT'S CRADLE,"CAT'S CRADLE, CHAPEL HILL, NC",309,581,4,24,"Cat's Cradle, Chapel Hill, NC",0,,15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19910405a.asp,1991-04-05,19910405,1991,4,5,SC,COLUMBIA,GREENSTREET'S,"GREENSTREET'S, COLUMBIA, SC",309,582,5,25,"Greenstreet's, Columbia, SC",0,,20,0,0,Friday,0
http://everydaycompanion.com/setlists/19910406a.asp,1991-04-06,19910406,1991,4,6,SC,CHARLESTON,BOONE'S HALL PLANTATION,"BOONE'S HALL PLANTATION, CHARLESTON, SC",309,583,6,26,"Boone's Hall Plantation, Charleston, SC",0,[Reality Check and The Next Move opened],9,0,0,Saturday,0
http://everydaycompanion.com/setlists/19910510a.asp,1991-05-10,19910510,1991,5,10,MS,OXFORD,LAFAYETTE'S,"LAFAYETTE'S, OXFORD, MS",310,584,1,27,"Lafayette's, Oxford, MS",0,[Only 'Giving Love'],20,0,0,Friday,0
http://everydaycompanion.com/setlists/19910511a.asp,1991-05-11,19910511,1991,5,11,TN,MEMPHIS,OMNI NEW DAISY,"OMNI NEW DAISY, MEMPHIS, TN",310,585,2,28,"Omni New Daisy, Memphis, TN",0,,23,0,0,Saturday,0
http://everydaycompanion.com/setlists/19910516a.asp,1991-05-16,19910516,1991,5,16,GA,SAVANNAH,CONGRESS STREET STATION,"CONGRESS STREET STATION, SAVANNAH, GA",311,586,1,29,"Congress Street Station, Savannah, GA",0,,19,0,0,Thursday,0
